'159','23-04-2018 11:58:18','en',,'23-04-2018 11:58:18','23-04-2018 11:50:56',,'M','186','YR2','EXP','SZ1',,'5','5','5','3','4','1','1','1','1','0','0','0','0','0','0','0','5','5','4','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','1','0','0',,'2',,'1','1','0','0',,'4','2','1','2','1','1','5','2','1','2','5','1','1','4','1','5','4',,,,,'5','5','5','4','5',,,,'I like Open/Libre most things.','1','1','1','2','1','7','5','5','4','4','6','5','6','5','4','5','5'
'160',,'en',,'23-04-2018 11:59:19','23-04-2018 11:52:57',,'M','143','YR3','EXP','SZ2',,'2','3','1','5','2','1','0','0','0','0','0','0','0','0','0','0','2','2','3','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','1','0',,'2',,'0','0','1','0',,'4','3','2','3','4','4','3','2','2',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'161','23-04-2018 12:06:44','en',,'23-04-2018 12:06:44','23-04-2018 11:56:03',,'F','188','YR1','EXP','SZ1',,'5','5','4','5','4','1','0','0','0','0','0','0','0','0','0','0','2','2','3','4',,,,,,'0','0','0','0','0','0','0','0',,'1','1','0','1','1','0','0',,'2',,'1','1','0','0',,'5','3','3','5','4','4','5','4','3','2','5','2','2','3','4','3','3',,,,,'2','4','3','2','3',,,,,'1','2','1','3','1','7','5','2','2','3','6','4','6','4','4','4','5'
'162','23-04-2018 12:06:20','en',,'23-04-2018 12:06:20','23-04-2018 11:58:22',,'M','36','YR2','EXP','SZ1',,'4','3','4','3','3','0','0','0','0','1','0','0','0','0','0','0','4','4','3','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'2',,'1','1','0','0',,'4','4','4','4','4','4','4','3','4','2','4','2','2','3','3','3','3',,,,,'3','3','3','3','3',,,,,'1','4','1','4','1','7','5','6','4','3','6','4','6','4','4','4','4'
'163',,'en',,'23-04-2018 12:02:56','23-04-2018 12:02:25',,'M','169','YR1','EXP','SZ1',,,,,,,'0','0','0','0','0','0','0','0','0','0','0',,,,,,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'164','23-04-2018 12:12:18','en',,'23-04-2018 12:12:18','23-04-2018 12:03:01',,'M','169','YR2','EXP','SZ1',,'5','5','5','5','4','1','1','0','0','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'3',,'0','1','0','0',,'3','3','1','1','1','1','3','4','3','3','5','2','2','2','5','3','4',,,,,'2','2','3','2','2',,,,,'2','4','2','3','2','7','5','4','5','5','6','4','6','4','4','5','4'
'165','23-04-2018 12:14:16','en',,'23-04-2018 12:14:16','23-04-2018 12:05:03',,'NA','62','YR1','EXP','SZ1',,'5','5','4','5','5','1','1','1','1','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'3',,'1','1','0','0',,'4','5','4','4','3','4','4','4','5','4','5','1','3','1','3','1','5',,,,,'5','3','4','4','3',,,,,'1','3','2','4','1','7','5','3','2','5','5','5','6','5','5','5','5'
'166','23-04-2018 12:11:57','en',,'23-04-2018 12:11:57','23-04-2018 12:05:27',,'F','186','YR1','EXP','SZ1',,'4','2','4','5','3','1','0','0','0','0','0','0','0','0','0','0','5','2','3','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','1','0',,'2',,'0','0','1','0',,'5','5','5','1','5','4','4','5','5','2','5','4','1','1','5','4','2',,,,,'3','2','4','2','1',,,,,'1','2','3','4','1','7','4','5','1','5','6','5','6','4','4','4','4'
'167','08-05-2018 11:17:27','en',,'08-05-2018 11:17:27','23-04-2018 12:05:33',,'M','163','YR4','EXP','SZ1',,'5','4','5','4','3','1','0','1','1','0','0','0','0','0','0','0','5','4','4','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','1','0','0',,'2',,'1','1','0','0',,'4','3','3','4','4','4','4','3','5','3','4','2','2','2','5','2','2',,,,,'3','3','4','4','3',,,,'I doubt the reviewers will be able to go over data or code...','4','6','2','1','1','7','3','3','2','2','6','1','6','5','5','5','4'
'168','23-04-2018 12:20:24','en',,'23-04-2018 12:20:24','23-04-2018 12:07:44',,'M','121','YR2','EXP','SZ1',,'5','5','5','4','4','1','0','0','0','0','0','0','0','0','0','0','5','5','5','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'3',,'1','1','0','0',,'2','5','3','4','5','4','5','2','5','5','5','1','1','5','2','5','5',,,,,'4','5','4','3','5',,,,'I think it would be very helpful to the review process if guidelines existed in how to make an analysis reproducible using a standard process and standard software. That should include material on how to fulfill such guidelines in practice.','1','2','2','4','2','3','5','4','4','6','6','4','5','5','5','5','2'
'169','23-04-2018 12:18:54','en',,'23-04-2018 12:18:54','23-04-2018 12:09:26',,'M','121','YR5','TH',,,'5','5','5','3','3','0','0','0','0','0','0','0','0','0','0','1',,,,,'4','4','3','3','4','0','0','0','1','0','0','0','0',,'0','0','0','0','0','0','0',,'2',,'0','0','1','0',,'3','3','3','3','3','3','3','3','3','4','4','4','4',,,,,'2','2','2','2',,,,,,'3','3','3','no','7','7','7','7','7','7','6','6','6','6','6','6','6','1','1','1','1'
'170','23-04-2018 12:16:42','en',,'23-04-2018 12:16:42','23-04-2018 12:09:37',,'M','186','YR1','EXP','SZ1',,'5','4','5','3','3','1','1','1','0','0','0','0','0','0','0','0','5','5','5','2',,,,,,'0','0','0','0','0','0','0','0',,'0','1','1','1','0','0','0',,'3',,'0','0','1','0',,'2','5','4','4','5','2','4','4','5','1','5','1','1','4','2','3','5',,,,,'5','4','2','2','4',,,,,'2','3','2','6','2','1','4','3','1','6','6','2','4','2','5','4','2'
'171','23-04-2018 12:16:58','en',,'23-04-2018 12:16:58','23-04-2018 12:09:44',,'M','168','YR2','EXP','SZ4',,'5','4','5','2','3','1','1','0','0','0','0','0','0','0','0','0','4','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','1','1','0','0','0',,'1',,'1','1','0','0',,'4','5','3','4','3','3','4','4','4','4','5','5','3','3','3','2','3',,,,,'4','4','3','2','4',,,,,'1','7','4','3','3','1','5','2','3','4','5','4','5','5','5','5','3'
'172',,'en',,'23-04-2018 12:12:22','23-04-2018 12:09:56',,'M','78','YR1','EXP','SZ1',,'5','5','5','5','5','0','0','0','0','0','0','0','0','0','0','0',,,,,,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'173','23-04-2018 12:19:13','en',,'23-04-2018 12:19:13','23-04-2018 12:10:24',,'M','66','YR2','EXP','SZ1',,'4','3','5','5','1','1','0','0','0','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'1','1','1','1','0','0','0',,'4',,'1','1','0','0',,'2','5','2','2','5','4','5','5','4','1','5','1','2','4','5','4','4',,,,,'4','4','4','4','4',,,,,'1','3','3','7','3','7','5','4','4','6','6','5','6','5','4','4','5'
'174','23-04-2018 12:18:07','en',,'23-04-2018 12:18:07','23-04-2018 12:12:06',,'M','169','YR4','EXP','SZ2',,'5','5','5','5','5','0','0','0','1','0','0','0','0','0','0','0','5','5','5','1',,,,,,'0','0','0','0','0','0','0','0',,'0','0','1','0','0','0','0',,'3',,'1','1','0','0',,'4','5','3','4','4','4','4','4','4','1','5','3','3','4','3','2','3',,,,,'5','5','5','5','5',,,,,'1','4','4','3','2','5','5','4','4','4','3','5','4','5','5','5','5'
'175','23-04-2018 12:19:41','en',,'23-04-2018 12:19:41','23-04-2018 12:14:09',,'M','84','YR5','EXP','SZ1',,'5','5','4','5','3','0','0','1','0','0','0','0','0','0','0','0','5','5','5','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'4',,'1','1','0','0',,'5','5','5','5','5','5','5','5','5','4','4','1','2','3','3','4','3',,,,,'4','4','5','5','4',,,,,'5','7','3','5','2','7','4','6','4','4','6','4','6','5','3','4','5'
'176','23-04-2018 12:26:30','en',,'23-04-2018 12:26:30','23-04-2018 12:14:28',,'M','62','YR5','EXP','SZ1',,'2','1','1','4','4','1','0','0','0','0','0','0','0','0','0','0','1','1','3','1',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','1','0',,'2',,'0','0','0','1','If we speak on the input data to analysis, I think it will be misused and results most likely incorrect. Then it will fall back on us to disprove the results.','5','3','2','5','5','5','1','5','3','3','1','3','5','1','5','1','4',,,,,'1','1','2','2','1',,,,'I assumed when filling this survey that the data we are atlking about is the input to the analysis, not the final tables/figures that we already share with e.g. HepData.','2','2','1','4','1','7','2','2','2','5','6','4','6','5','4','4','3'
'177','23-04-2018 12:22:50','en',,'23-04-2018 12:22:50','23-04-2018 12:16:38',,'M','84','YR5','EXP','SZ4',,'5','5','5','5','4','1','0','0','0','0','0','0','0','0','0','0','5','5','5','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','1','0','0',,'2',,'0','1','0','0',,'5','4','4','4','4','4','4','5','4','4','4','4','4','3','4','3','4',,,,,'4','4','4','4','4',,,,,'4','7','7','7','4','7','5','6','6','6','6','4','6','4','4','5','5'
'178','23-04-2018 12:33:38','en',,'23-04-2018 12:33:38','23-04-2018 12:17:41',,'M','84','YR5','EXP','SZ1',,'3','3','2','4','2','0','0','0','0','1','0','0','0','0','0','0','2','2','3','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','1','0',,'2',,'0','0','1','0',,'5','5','4','3','4','3','2','5','2','4','5','2','3','2','4','4','4',,,,,'3','3','4','4','2',,,,'Large HEP collaborations have alreay adopted twiki pages and internal notes as standard components for the internal review process. This may become an overhead difficult to stand for small collaborations.','1','3','1','3','2','7','5','4','4','6','6','5','6','4','4','4','5'
'179','23-04-2018 12:26:38','en',,'23-04-2018 12:26:38','23-04-2018 12:18:38',,'M','169','YR2','EXP','SZ1',,'5','5','5','4','5','1','1','0','0','0','0','0','0','0','0','0','5','5','4','3',,,,,,'0','0','0','0','0','0','0','0',,'0','1','1','0','0','0','0',,'2',,'1','1','0','0',,'3','5','3','5','3','4','5','5','3','3','5','3','2','4','4','4','5',,,,,'4','4','4','5','4',,,,,'1','2','1','3','1','2','5','5','4','3','6','4','5','4','5','4','4'
'180','23-04-2018 13:19:24','en',,'23-04-2018 13:19:24','23-04-2018 12:19:18',,'M','66','YR3','EXP','SZ3',,'5','5','5','2','2','1','0','1','0','0','0','0','0','0','0','0','5','5','4','4',,,,,,'0','0','0','0','0','0','0','0',,'1','1','0','0','0','0','0',,'3',,'1','1','0','0',,'4','5','3','4','4','5','5','1','3','2','4','2','2','4','3','2','4',,,,,'5','5','5','5','5',,,,,'1','3','2','4','3','7','5','3','5','3','6','3','2','2','4','5','4'
'181',,'en',,'23-04-2018 12:19:46','23-04-2018 12:19:46',,,,,,,,,,,,,'0','0','0','0','0','0','0','0','0','0','0',,,,,,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'182','23-04-2018 12:31:13','en',,'23-04-2018 12:31:13','23-04-2018 12:19:59',,'F','188','YR5','EXP','SZ1',,'4','3','3','4','2','1','0','0','1','0','0','0','0','0','0','0','2','3','3','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','1','0','0',,'3',,'0','0','1','0',,'5','3','4','4','4','5','2','5','3','3','4','4','3','2','4','3','4',,,,,'3','2','4','5','3',,,,,'2','4','1','1','1','4','4','6','4','4','6','4','6','3','5','5','4'
'183',,'en',,'23-04-2018 12:21:41','23-04-2018 12:21:12',,'M','169','YR2','EXP','SZ1',,,,,,,'0','0','0','0','0','0','0','0','0','0','0',,,,,,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'184',,'en',,'23-04-2018 12:22:56','23-04-2018 12:21:54',,'F','188','YR1','EXP','SZ1',,'5','5','5','3','3','0','0','0','0','0','0','0','0','0','0','0',,,,,,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'185','23-04-2018 12:29:57','en',,'23-04-2018 12:29:57','23-04-2018 12:22:27',,'M','66','YR5','EXP','SZ1',,'4','3','3','4','2','1','0','0','1','0','0','0','0','0','0','0','4','4','3','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','1','0','0',,'2',,'1','1','0','0',,'4','4','4','4','3','3','4','3','2','2','4','4','3','3','4','2','3',,,,,'2','2','2','3','2',,,,,'2','2','1','2','1','4','4','3','3','3','6','4','3','3','4','4','3'
'186','23-04-2018 12:34:26','en',,'23-04-2018 12:34:26','23-04-2018 12:23:04',,'M','84','YR5','EXP','SZ2',,'5','5','5','5','5','1','1','1','1','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','1','0','0',,'2',,'1','1','0','0',,'5','5','4','3','5','5','5','5','5','4','5','5','2','4','5','3','4',,,,,'3','3','3','4','4',,,,,'7','7','6','6','7','7','3','6','3','2','6','6','6','4','4','5','4'
'187','24-04-2018 10:58:11','en',,'24-04-2018 10:58:11','23-04-2018 12:23:09',,'M','169','YR3','EXP','SZ1',,'5','5','5','3','3','0','0','0','0','1','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','1','1','0','0','0',,'2',,'0','1','0','0',,'3','3','3','4','4','4','4','4','4','4','4','1','2','2','4','2','2',,,,,'3','3','3','3','3',,,,,'1','7','7','7','2','7','4','6','3','3','6','4','4','4','4','5','4'
'188','23-04-2018 12:34:01','en',,'23-04-2018 12:34:01','23-04-2018 12:27:31',,'M','136','YR1','OTR',,'Phenomenology','5','5','5','5','5','1','1','1','0','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','1','0','0','0',,'0','0','0','0','0','0','0',,'2',,'1','1','0','0',,'4','4','3','5','3','3','3','4','4','1','5','2','4',,,,,'3','4','2','4','5','4','4','4','3',,,,,'2','3','1','2','1','3','5','4','5','5','6','5','4','5','5','5','5'
'189','23-04-2018 12:41:29','en',,'23-04-2018 12:41:29','23-04-2018 12:27:45',,'M','169','YR2','EXP','SZ1',,'5','5','5','5','5','1','0','0','1','0','0','0','0','0','0','0','4','4','3','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'3',,'1','1','0','0',,'5','5','2','3','3','4','5','5','4','5','4','4','3','3','4','4','4',,,,,'4','3','5','5','3',,,,'I think that the idea of public code is interesting, but evaluating it as part of the peer-review procedure is not feasible.  Furthermore, such practices would have to be globally enforced, or else some experiments will have much faster publications than others due to the amount of time it takes to make something externally usable without understanding all of the details.  For the large LHC collaborations, there are literally thousands of people working on the code for results, and it often takes very specialized people to connect everything together.  Releasing it publicly in a form that anyone can pick up and use is an enormous overhead that would likely block physics results.','2','1','2','1','1','5','4','4','2','4','6','5','3','1','5','5','4'
'190','23-04-2018 12:42:51','en',,'23-04-2018 12:42:51','23-04-2018 12:28:46',,'M','168','YR1','EXP','SZ1',,'4','3','5','4','4','1','1','0','0','0','0','0','0','0','0','0','5','4','3','2',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','1','0','0',,'4',,'0','0','1','0',,'4','5','4','4','4','3','4','4','5','2','5','2','2','4','2','4','4',,,,,'4','4','3','4','4',,,,,'1','3','3','6','2','7','5','4','3','2','6','4','6','4','5','3','4'
'192',,'en',,'23-04-2018 12:34:32','23-04-2018 12:33:49',,'M','62','YR4','EXP','SZ1',,,,,,,'0','0','0','0','0','0','0','0','0','0','0',,,,,,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'193','23-04-2018 12:49:24','en',,'23-04-2018 12:49:24','23-04-2018 12:40:42',,'M','186','YR1','EXP','SZ1',,'4','5','4','5','3','1','1','0','0','0','0','0','0','0','0','0','4','1','2','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','1','0',,'2',,'1','1','0','0',,'4','3','1','4','3','5','4','4','1','4','5','1','2','5','3','4','5',,,,,'3','5','4','4','5',,,,,'1','7','1','1','1','4','4','3','4','5','6','5','5','3','3','5','5'
'194','23-04-2018 12:51:17','en',,'23-04-2018 12:51:17','23-04-2018 12:43:04',,'M','62','YR3','EXP','SZ1',,'5','5','5','5','5','1','0','0','0','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'2',,'0','0','1','0',,'5','5','4','5','3','5','4','5','3','4','5','4','1','2','5','2','4',,,,,'2','3','4','4','3',,,,,'1','1','2','2','2','7','5','5','4','6','6','5','6','5','5','5','4'
'195','23-04-2018 12:58:53','en',,'23-04-2018 12:58:53','23-04-2018 12:43:09',,'M','157','YR1','EXP','SZ1',,'5','5','5','5','3','1','1','1','0','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','1','1','1','0','0','0',,'3',,'1','1','0','0',,'3','1','1','1','5','5','5','3','3','2','5','3','2','3','5','2','4',,,,,'4','4','5','5','4',,,,,'2','3','3','7','2','7','5','4','4','6','6','5','6','5','5','5','4'
'196','23-04-2018 12:53:21','en',,'23-04-2018 12:53:21','23-04-2018 12:43:36',,'M','66','YR2','TH',,,'5','5','5','4','4','0','0','0','0','0','0','0','1','0','0','0',,,,,'4','4','4','4','4','0','1','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,'2',,'1','0','0','0',,'2','3','3','5','3','2','4','4','4','1','5','2','1',,,,,'1','5','1','4',,,,,,'4','5','5',,'7','7','7','7','3','2','6','6','6','6','6','5','5','3','4','5','4'
'197','23-04-2018 12:55:41','en',,'23-04-2018 12:55:41','23-04-2018 12:47:51',,'M','186','YR5','EXP','SZ1',,'5','3','4','3','3','1','0','0','0','0','0','0','0','0','0','0','4','4','3','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','1','0','0',,'2',,'0','1','0','0',,'4','5','3','4','3','4','4','4','3','3','4','2','2','3','4','2','3',,,,,'4','4','5','5','3',,,,,'2','1','2','3','1','6','4','4','5','4','6','5','3','5','4','4','4'
'198','23-04-2018 13:00:55','en',,'23-04-2018 13:00:55','23-04-2018 12:49:37',,'M','188','YR5','EXP','SZ1',,'1','1','1','1','4','0','0','0','0','1','0','0','0','0','0','0','1','2','1','1',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','1','0',,'2',,'0','0','0','1','Raw data - which is what I assume you are talimng about, is unintelligible to other collaborations','4','1','1','1','1','5','1','1','3','4','4','4','4','4','4','5','5',,,,,'1','1','2','4','3',,,,,'2','2','2','4','1','7','4','5','4','4','3','6','5','5','4','4','4'
'199','23-04-2018 13:01:45','en',,'23-04-2018 13:01:45','23-04-2018 12:49:48',,'M','36','YR3','EXP','SZ1',,'5','3','4','5','5','1','0','0','0','0','0','0','0','0','0','0','5','5','3','5',,,,,,'0','0','0','0','0','0','0','0',,'0','1','0','0','0','0','0',,'3',,'0','0','1','0',,'5','5','5','5','5','3','3','3','5','3','5','2','2','2','4','4','5',,,,,'4','4','4','4','4',,,,,'1','2','1','2','1','7','5','4','4','4','6','5','6','5','4','4','5'
'200','23-04-2018 13:12:35','en',,'23-04-2018 13:12:35','23-04-2018 12:51:46',,'M','62','YR2','EXP','SZ2',,'5','5','5','5','3','1','0','0','1','0','0','0','0','0','0','0','4','2','3','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','1','0','0',,'5','Funding bodies should decide, but moreover should provide the means to maintain that, not just policies to be followed. Without that a collaboration-level decision is what is more appropriate.','1','1','0','0',,'4','5','5','5','5','4','4','5','5','3','4','1','1','2','3','3','3',,,,,'2','2','3','3','2',,,,'Full Data & code are too complex in HEP to be reviewable per paper. The experiments internal review before publication already are meant to take care of that. Wiki pages and presentations could be helpful, but might be more confusing for an external audience that is not following the experiment''s history. My impression is that if all code/data went into the review, publishing would become extremely time consuming for everybody.','1','3','2','2','4','7','4','3','2','4','6','4','3','1','4','5','3'
'201',,'en',,'23-04-2018 12:53:50','23-04-2018 12:52:04',,'M','84','YR1','EXP','SZ1',,'5','5','5','3','3','0','0','0','0','1','0','0','0','0','0','0','5','5','5','2',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'202','23-04-2018 12:57:35','en',,'23-04-2018 12:57:35','23-04-2018 12:53:05','https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en','M','186','YR2','EXP','SZ1',,'5','5','5','5','4','1','1','1','1','0','0','0','0','0','0','0','5','5','5','2',,,,,,'0','0','0','0','0','0','0','0',,'0','1','0','0','0','0','0',,'2',,'1','1','0','0',,'2','4','2','2','4','4','4','1','5','2','5','2','2','4','2','4','5',,,,,'4','5','3','3','3',,,,,'1','1','1','3','1','7','5','3','3','4','6','4','6','4','5','4','4'
'203','23-04-2018 13:03:56','en',,'23-04-2018 13:03:56','23-04-2018 12:55:52',,'M','169','YR3','EXP','SZ1',,'4','4','4','1','1','1','0','1','0','0','0','0','0','0','0','0','4','4','4','3',,,,,,'0','0','0','0','0','0','0','0',,'0','0','1','0','0','0','0',,'2',,'0','1','0','0',,'5','5','5','5','5','4','4','2','5','1','4','3','2','1','5','1','1',,,,,'5','3','2','4','2',,,,,'1','4','4','3','4','1','5','3','3','3','6','4','5','3','5','5','4'
'204','23-04-2018 13:03:06','en',,'23-04-2018 13:03:06','23-04-2018 12:56:02',,'M','186','YR5','EXP','SZ1',,'2','3','2','1','1','1','0','0','1','0','0','0','0','0','0','0','1','1','2','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'3',,'0','1','0','0',,'5','5','4','3','5','4','5','5','5','3','2','2','4','1','3','3','4',,,,,'1','2','3','4','2',,,,'I find this survey very difficult. For example,  questions which mix data and code can have very different answers','2','2','2','2','1','7','4','4','2','4','6','4','6','5','3','3','5'
'205','23-04-2018 13:10:14','en',,'23-04-2018 13:10:14','23-04-2018 12:58:56',,'F','127','YR2','EXP','SZ1',,'5','5','5','5','3','1','1','1','0','0','0','0','0','0','0','0','5','5','4','5',,,,,,'0','0','0','0','0','0','0','0',,'0','1','1','0','0','0','0',,'3',,'1','1','0','0',,'4','4','2','5','5','4','5','3','3','4','5','1','3','4','3','3','3',,,,,'4','5','5','5','4',,,,,'7','3','2','2','1','7','6','3','4','4','6','5','6','5','4','4','4'
'206',,'en',,'23-04-2018 13:00:30','23-04-2018 12:59:46',,'M','186','YR3','EXP','SZ1',,'5','5','5','5','3','0','0','0','0','0','0','0','0','0','0','0',,,,,,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,,,'0','0','0','0',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'207','23-04-2018 13:08:38','en',,'23-04-2018 13:08:38','23-04-2018 13:02:08',,'M','62','YR3','OTR',,'Phenomenology','5','5','5','5','4','1','1','1','1','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','1','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,'3',,'1','1','0','0',,'4','5','4','5','5','5','2','3','3','2','5','4','4',,,,,'2','5','2','2','3','3','3','3','3',,,,,'3','7','4','2','2','2','5','6','5','4','5','5','5','4','4','5','4'
'208','23-04-2018 13:09:41','en',,'23-04-2018 13:09:41','23-04-2018 13:03:26',,'M','186','YR1','EXP','SZ1',,'5','5','5','1','1','0','0','1','0','0','0','0','0','0','0','0','5','5','5','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'4',,'1','1','0','0',,'4','5','1','4','2','2','5','3','4','2','5','2','2','4','5','4','5',,,,,'4','4','3','4','4',,,,,'1','3','2','2','1','7','5','3','1','4','6','4','6','5','5','5','2'
'209','23-04-2018 13:09:49','en',,'23-04-2018 13:09:49','23-04-2018 13:03:28',,'M','84','YR5','EXP','SZ2',,'5','5','3','4','4','0','1','0','0','0','0','0','0','0','0','0','4','2','3','5',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','1','0','0','0',,'2',,'1','1','0','0',,'4','5','4','4','5','4','4','5','3','4','4','2','2','4','5','2','4',,,,,'4','5','4','2','4',,,,,'2','3','2','3','2','4','5','4','4','4','6','5','4','4','4','4','4'
'210','23-04-2018 13:11:21','en',,'23-04-2018 13:11:21','23-04-2018 13:04:02',,'M','84','YR5','TH',,,'5','5','3','5','5','0','0','0','0','0','0','1','0','0','0','0',,,,,'5','4','5','5','2','0','1','0','1','0','0','0','0',,'0','0','0','0','0','0','0',,'3',,'0','1','0','0',,'3','4','4','5','5','5','5','5','3','3','5','2','2',,,,,'4','5','4','4',,,,,,'3','3','4',,'7','7','3','2','2','7','6','6','4','4','3','5','6','4','4','4','3'
'211','23-04-2018 13:15:16','en',,'23-04-2018 13:15:16','23-04-2018 13:06:34',,'M','9','YR3','TH',,,'5','5','5','4','4','0','0','0','0','0','1','1','0','1','0','0',,,,,'5','5','5','5','1','1','0','0','0','1','0','0','0',,'0','0','0','0','0','0','0',,'1',,'1','1','0','0',,'5','4','4','4','5','5','4','3','3','4','5','5','1',,,,,'3','2','4','4',,,,,,'4','2','3',,'1','5','4','2','2','7','4','3','3','4','2','5','6','4','5','5','4'
'213','23-04-2018 13:16:39','en',,'23-04-2018 13:16:39','23-04-2018 13:08:45',,'M','136','YR2','EXP','SZ1',,'4','3','2','5','4','1','0','0','0','1','0','0','0','0','0','0','4','3','2','1',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','1','0','0',,'1',,'1','1','0','0',,'3','1','3','4','4','4','4','4','1','5','5','3','3','2','5','2','4',,,,,'2','3','4','3','4',,,,,'4','2','2','4','2','7','3','3','4','3','6','5','3','3','4','5','4'
'214','23-04-2018 13:19:55','en',,'23-04-2018 13:19:55','23-04-2018 13:10:14','https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en','M','66','YR5','TH',,,'5','4','4','4','4','0','0','0','0','0','1','0','0','0','0','0',,,,,'4','4','3','3','4','0','1','0','0','0','0','0','0',,'0','0','0','0','0','0','0',,'2',,'0','0','1','0',,'3','4','4','4','5','4','4','3','3','5','5','4','1',,,,,'2','5','2','4',,,,,,'3','3','4',,'2','7','5','7','6','7','4','6','3','6','6','4','6','2','5','4','5'
'215','23-04-2018 13:20:57','en',,'23-04-2018 13:20:57','23-04-2018 13:11:40',,'M','84','YR5','EXP','SZ1',,'5','4','3','5','3','0','0','0','0','1','0','0','0','0','0','0','4','4','4','4',,,,,,'0','0','0','0','0','0','0','0',,'0','0','0','0','1','0','0',,'2',,'0','0','1','0',,'5','5','3','5','5','1','4','3','2','2','5','3','4','1','5','2','2',,,,,'1','2','2','2','1',,,,,'2','2','2','7','1','7','5','4','4','6','6','5','6','5','5','5','4'
