recid,career span,,,,,,
1033012,16,,,,,,
1033027,16,,,,,,
1033052,16,,,,,,
1033059,16,,,,,,
1033286,16,,,,,,
1033309,16,,,,,,
1033310,16,,,,,,
1033691,16,,,,,,
1033718,16,,,,,,
1033751,16,,,,,,
1033911,16,,,,,,
1033923,16,,,,,,
1033974,16,,,,,,
1024299,16,,,,,,
1034180,16,,,,,,
1034324,16,,,,,,
1034454,16,,,,,,
1034493,16,,,,,,
1034535,16,,,,,,
1034713,16,,,,,,
1034726,16,,,,,,
1034808,16,,,,,,
1264738,16,,,,,,
1034854,16,,,,,,
1034864,16,,,,,,
1034879,16,,,,,,
1034980,16,,,,,,
1035040,16,,,,,,
1035043,16,,,,,,
1035076,16,,,,,,
1035097,16,,,,,,
1035113,16,,,,,,
1035153,16,,,,,,
1035233,16,,,,,,
1035293,16,,,,,,
1035491,16,,,,,,
1035523,16,,,,,,
1035535,16,,,,,,
1035705,16,,,,,,
1035725,16,,,,,,
1035754,16,,,,,,
1035845,16,,,,,,
1035895,16,,,,,,
1035903,16,,,,,,
1035959,16,,,,,,
1036124,16,,,,,,
1036182,16,,,,,,
1036301,16,,,,,,
1036319,16,,,,,,
1036341,16,,,,,,
1036350,16,,,,,,
1036370,16,,,,,,
1308689,16,,,,,,
1036465,16,,,,,,
1036487,16,,,,,,
1036525,16,,,,,,
1036571,16,,,,,,
1036693,16,,,,,,
1036747,16,,,,,,
1036820,16,,,,,,
1036832,16,,,,,,
1021799,16,,,,,,
1036865,16,,,,,,
1036886,16,,,,,,
1046647,16,,,,,,
1037216,16,,,,,,
1037260,16,,,,,,
1037559,16,,,,,,
1037602,16,,,,,,
1037619,16,,,,,,
1037780,16,,,,,,
1038075,16,,,,,,
1038107,16,,,,,,
1038130,16,,,,,,
1038235,16,,,,,,
1038257,16,,,,,,
1038273,16,,,,,,
1038342,16,,,,,,
1038436,16,,,,,,
1038619,16,,,,,,
1038684,16,,,,,,
1038726,16,,,,,,
1038811,16,,,,,,
1038813,16,,,,,,
1038832,16,,,,,,
1038949,16,,,,,,
1039055,16,,,,,,
1039235,16,,,,,,
1039357,16,,,,,,
1039410,16,,,,,,
1039549,16,,,,,,
1039624,16,,,,,,
1039701,16,,,,,,
1039889,16,,,,,,
1039897,16,,,,,,
1039929,16,,,,,,
1039978,16,,,,,,
1040101,16,,,,,,
1040112,16,,,,,,
1302297,16,,,,,,
1040171,16,,,,,,
1040225,16,,,,,,
1040289,16,,,,,,
1040401,16,,,,,,
1040479,16,,,,,,
1040610,16,,,,,,
1029765,16,,,,,,
1040721,16,,,,,,
1040745,16,,,,,,
1040766,16,,,,,,
1040812,16,,,,,,
1040964,16,,,,,,
1040998,16,,,,,,
1041059,16,,,,,,
1041150,16,,,,,,
1041155,16,,,,,,
1041190,16,,,,,,
1041288,16,,,,,,
1041289,16,,,,,,
1041300,16,,,,,,
1041424,16,,,,,,
1029789,16,,,,,,
1041488,16,,,,,,
1041542,16,,,,,,
1041586,16,,,,,,
1041648,16,,,,,,
1041910,16,,,,,,
1041912,16,,,,,,
1041927,16,,,,,,
1041931,16,,,,,,
1041962,16,,,,,,
1041982,16,,,,,,
1041991,16,,,,,,
1042013,16,,,,,,
1042130,16,,,,,,
1042179,16,,,,,,
1042264,16,,,,,,
1042343,16,,,,,,
1042408,16,,,,,,
1042432,16,,,,,,
1042476,16,,,,,,
1042755,16,,,,,,
1042877,16,,,,,,
1043082,16,,,,,,
1043102,16,,,,,,
1043158,16,,,,,,
1043227,16,,,,,,
1043303,16,,,,,,
1043313,16,,,,,,
1043332,16,,,,,,
1043394,16,,,,,,
1043407,16,,,,,,
1008036,16,,,,,,
1043552,16,,,,,,
1043558,16,,,,,,
1043562,16,,,,,,
1043568,16,,,,,,
1043716,16,,,,,,
1044405,16,,,,,,
1306569,16,,,,,,
1044456,16,,,,,,
1045019,16,,,,,,
1045129,16,,,,,,
1045165,16,,,,,,
1045190,16,,,,,,
1004339,16,,,,,,
1045400,16,,,,,,
1045436,16,,,,,,
1045470,16,,,,,,
1045487,16,,,,,,
1045526,16,,,,,,
1045650,16,,,,,,
1026263,16,,,,,,
1045838,16,,,,,,
1045843,16,,,,,,
1045876,16,,,,,,
1026297,16,,,,,,
1046000,16,,,,,,
1046010,16,,,,,,
982615,16,,,,,,
1046133,16,,,,,,
1046270,16,,,,,,
1046284,16,,,,,,
1046396,16,,,,,,
1046403,16,,,,,,
1046410,16,,,,,,
1046481,16,,,,,,
1222991,16,,,,,,
1046589,16,,,,,,
1046603,16,,,,,,
1046688,16,,,,,,
1046804,16,,,,,,
1046842,16,,,,,,
1043064,16,,,,,,
1046895,16,,,,,,
1047335,16,,,,,,
1047702,16,,,,,,
1047854,16,,,,,,
1048033,16,,,,,,
1263955,16,,,,,,
1310566,16,,,,,,
1048721,17,,,,,,
1048914,17,,,,,,
1048922,17,,,,,,
1048960,17,,,,,,
1049074,17,,,,,,
1026855,17,,,,,,
1049342,17,,,,,,
1049623,17,,,,,,
1049687,17,,,,,,
1049811,17,,,,,,
1050217,17,,,,,,
1050311,17,,,,,,
1050393,17,,,,,,
1050424,17,,,,,,
1312715,17,,,,,,
1050597,17,,,,,,
1050741,17,,,,,,
1050988,17,,,,,,
1051148,17,,,,,,
1444460,17,,,,,,
1051574,17,,,,,,
1051694,17,,,,,,
1051772,17,,,,,,
1052295,17,,,,,,
1052364,17,,,,,,
1052910,17,,,,,,
1053629,17,,,,,,
1053697,17,,,,,,
1053814,17,,,,,,
1053858,17,,,,,,
1053905,17,,,,,,
1054010,17,,,,,,
1054268,17,,,,,,
1316441,17,,,,,,
1054546,17,,,,,,
1054598,17,,,,,,
1054680,17,,,,,,
1054747,17,,,,,,
1317166,17,,,,,,
1055286,17,,,,,,
1055310,17,,,,,,
1055490,17,,,,,,
1055750,17,,,,,,
1055932,17,,,,,,
1056222,17,,,,,,
1030282,17,,,,,,
1056335,17,,,,,,
1056392,17,,,,,,
1056423,17,,,,,,
1056483,17,,,,,,
1056521,17,,,,,,
1057205,17,,,,,,
1057377,17,,,,,,
1057520,17,,,,,,
1057689,17,,,,,,
1057693,17,,,,,,
1057811,17,,,,,,
1057979,17,,,,,,
1058063,17,,,,,,
1189229,17,,,,,,
1058382,17,,,,,,
1058506,17,,,,,,
1058559,17,,,,,,
1058892,17,,,,,,
995454,17,,,,,,
1058964,17,,,,,,
1059130,17,,,,,,
1059160,17,,,,,,
1059220,17,,,,,,
1059594,17,,,,,,
984918,17,,,,,,
1059970,17,,,,,,
1060077,17,,,,,,
1322485,17,,,,,,
1060581,17,,,,,,
1060732,17,,,,,,
1060764,17,,,,,,
1075492,17,,,,,,
1061037,17,,,,,,
1030453,17,,,,,,
1061394,17,,,,,,
1061408,17,,,,,,
1061526,17,,,,,,
1061695,17,,,,,,
1061855,17,,,,,,
1061958,17,,,,,,
1061977,17,,,,,,
1062434,17,,,,,,
1062452,17,,,,,,
1062755,17,,,,,,
1062783,17,,,,,,
1021386,17,,,,,,
1325251,17,,,,,,
1325933,17,,,,,,
1063896,17,,,,,,
1063941,17,,,,,,
1064020,17,,,,,,
1064134,17,,,,,,
1064213,17,,,,,,
1064509,17,,,,,,
1064597,17,,,,,,
1064638,17,,,,,,
1064676,17,,,,,,
1064693,17,,,,,,
1064708,17,,,,,,
985752,17,,,,,,
1064906,17,,,,,,
1065062,17,,,,,,
1065073,17,,,,,,
1065489,17,,,,,,
1065491,17,,,,,,
1065574,17,,,,,,
1065694,17,,,,,,
1065790,17,,,,,,
1066031,17,,,,,,
1270658,17,,,,,,
1066281,17,,,,,,
1066335,17,,,,,,
1066394,17,,,,,,
1066414,17,,,,,,
1066482,17,,,,,,
1066540,17,,,,,,
1066590,17,,,,,,
1066607,17,,,,,,
1066694,17,,,,,,
1066702,17,,,,,,
1066725,17,,,,,,
1066783,17,,,,,,
1591082,17,,,,,,
1066964,17,,,,,,
1067033,17,,,,,,
1067177,17,,,,,,
1067205,17,,,,,,
1067268,17,,,,,,
1067302,17,,,,,,
1067367,17,,,,,,
1067372,17,,,,,,
995738,17,,,,,,
1067552,17,,,,,,
1067635,17,,,,,,
1067740,17,,,,,,
1068156,17,,,,,,
1068384,17,,,,,,
1030036,17,,,,,,
1068424,17,,,,,,
1068577,17,,,,,,
1068578,17,,,,,,
1068615,17,,,,,,
1068630,17,,,,,,
1068635,17,,,,,,
1068710,17,,,,,,
1068806,17,,,,,,
1068819,17,,,,,,
1069065,17,,,,,,
1069102,17,,,,,,
1069356,17,,,,,,
1008407,17,,,,,,
1069915,17,,,,,,
1069978,17,,,,,,
1069998,17,,,,,,
1070111,17,,,,,,
1070416,17,,,,,,
1070664,17,,,,,,
1070714,17,,,,,,
1070775,17,,,,,,
1070902,17,,,,,,
1070914,17,,,,,,
1071003,17,,,,,,
1071012,17,,,,,,
1071060,17,,,,,,
1013318,17,,,,,,
1071098,17,,,,,,
1071141,17,,,,,,
1071207,17,,,,,,
1071449,17,,,,,,
1071713,17,,,,,,
1071772,17,,,,,,
1071779,17,,,,,,
1071816,17,,,,,,
1071926,17,,,,,,
1072226,17,,,,,,
1072893,17,,,,,,
1073057,17,,,,,,
1073151,17,,,,,,
1073261,17,,,,,,
1073273,17,,,,,,
1073283,17,,,,,,
1073344,17,,,,,,
1519678,17,,,,,,
1335860,17,,,,,,
1204836,17,,,,,,
1073865,17,,,,,,
1074109,17,,,,,,
1074343,17,,,,,,
1074356,17,,,,,,
1074361,17,,,,,,
1074410,17,,,,,,
1074426,17,,,,,,
1074987,17,,,,,,
1075020,17,,,,,,
1075046,17,,,,,,
1075369,17,,,,,,
1075397,17,,,,,,
1075537,17,,,,,,
1075583,17,,,,,,
1075721,17,,,,,,
1075805,17,,,,,,
1076021,17,,,,,,
1076086,17,,,,,,
1076087,17,,,,,,
1249777,17,,,,,,
1076191,17,,,,,,
1076526,17,,,,,,
1076587,17,,,,,,
1076656,17,,,,,,
1076824,17,,,,,,
1077026,17,,,,,,
1077063,17,,,,,,
1077310,17,,,,,,
1077331,17,,,,,,
1077650,17,,,,,,
1078177,17,,,,,,
1078314,17,,,,,,
1078742,17,,,,,,
1078992,17,,,,,,
1079011,17,,,,,,
1284247,17,,,,,,
1081452,17,,,,,,
1606249,17,,,,,,
1082407,17,,,,,,
1032574,17,,,,,,
1477174,17,,,,,,
1477906,17,,,,,,
1347610,17,,,,,,
1011265,17,,,,,,
1480134,17,,,,,,
989488,17,,,,,,
1317169,17,,,,,,
1030278,17,,,,,,
1031355,17,,,,,,
1404795,17,,,,,,
1351858,17,,,,,,
1353328,17,,,,,,
1484477,17,,,,,,
1353629,17,,,,,,
1223024,17,,,,,,
990599,17,,,,,,
1012541,17,,,,,,
1012616,17,,,,,,
1271622,17,,,,,,
1030137,17,,,,,,
1471445,17,,,,,,
1012907,17,,,,,,
1096940,17,,,,,,
1228232,17,,,,,,
1013061,17,,,,,,
1490971,17,,,,,,
1231886,17,,,,,,
1233236,17,,,,,,
1013861,17,,,,,,
1035855,17,,,,,,
1235328,17,,,,,,
1235331,17,,,,,,
1235347,17,,,,,,
992333,17,,,,,,
992337,17,,,,,,
1235642,17,,,,,,
1499193,17,,,,,,
992653,17,,,,,,
1499664,17,,,,,,
1599344,17,,,,,,
1631729,17,,,,,,
1015159,17,,,,,,
1243498,17,,,,,,
981916,17,,,,,,
982098,17,,,,,,
982169,17,,,,,,
982388,17,,,,,,
982469,17,,,,,,
982641,17,,,,,,
982693,17,,,,,,
982749,17,,,,,,
982915,17,,,,,,
983044,17,,,,,,
983118,17,,,,,,
1114362,17,,,,,,
1114368,17,,,,,,
1507749,17,,,,,,
983780,17,,,,,,
983978,17,,,,,,
984024,17,,,,,,
1639545,17,,,,,,
1639546,17,,,,,,
984235,17,,,,,,
1639928,17,,,,,,
1115665,17,,,,,,
984657,17,,,,,,
1377892,17,,,,,,
984949,17,,,,,,
985017,17,,,,,,
985179,17,,,,,,
985301,17,,,,,,
985374,17,,,,,,
985489,17,,,,,,
985677,17,,,,,,
1641209,17,,,,,,
1510211,17,,,,,,
1038135,17,,,,,,
985964,17,,,,,,
986255,17,,,,,,
986813,17,,,,,,
986824,17,,,,,,
986833,17,,,,,,
986853,17,,,,,,
987162,17,,,,,,
987217,17,,,,,,
1642582,17,,,,,,
987225,17,,,,,,
987296,17,,,,,,
987322,17,,,,,,
987906,17,,,,,,
987937,17,,,,,,
988005,17,,,,,,
988012,17,,,,,,
988073,17,,,,,,
1512520,17,,,,,,
988379,17,,,,,,
1643753,17,,,,,,
988449,17,,,,,,
988480,17,,,,,,
988540,17,,,,,,
988649,17,,,,,,
988913,17,,,,,,
988956,17,,,,,,
988968,17,,,,,,
988980,17,,,,,,
1038667,17,,,,,,
989205,17,,,,,,
989249,17,,,,,,
989403,17,,,,,,
989910,17,,,,,,
989994,17,,,,,,
1514313,17,,,,,,
990376,17,,,,,,
990521,17,,,,,,
990619,17,,,,,,
990692,17,,,,,,
990751,17,,,,,,
990861,17,,,,,,
1279260,17,,,,,,
1646363,17,,,,,,
1384303,17,,,,,,
1647080,17,,,,,,
992074,17,,,,,,
992158,17,,,,,,
992219,17,,,,,,
992263,17,,,,,,
1123601,17,,,,,,
992537,17,,,,,,
992573,17,,,,,,
995573,17,,,,,,
992736,17,,,,,,
1399154,17,,,,,,
992929,17,,,,,,
1517731,17,,,,,,
993452,17,,,,,,
993457,17,,,,,,
993462,17,,,,,,
993523,17,,,,,,
1518320,17,,,,,,
994194,17,,,,,,
994264,17,,,,,,
1256570,17,,,,,,
994463,17,,,,,,
994479,17,,,,,,
1649912,17,,,,,,
994684,17,,,,,,
994691,17,,,,,,
995009,17,,,,,,
995083,17,,,,,,
995114,17,,,,,,
1650491,17,,,,,,
995911,17,,,,,,
995934,17,,,,,,
995984,17,,,,,,
996013,17,,,,,,
996120,17,,,,,,
996188,17,,,,,,
996347,17,,,,,,
996364,17,,,,,,
1651752,17,,,,,,
996632,17,,,,,,
996875,17,,,,,,
996906,17,,,,,,
997078,17,,,,,,
997091,17,,,,,,
997171,17,,,,,,
997356,17,,,,,,
1259541,17,,,,,,
997468,17,,,,,,
997503,17,,,,,,
997554,17,,,,,,
1259704,17,,,,,,
997638,17,,,,,,
1260041,17,,,,,,
1260051,17,,,,,,
1018299,17,,,,,,
998022,17,,,,,,
998297,17,,,,,,
998432,17,,,,,,
1040269,17,,,,,,
998874,17,,,,,,
999076,17,,,,,,
999196,17,,,,,,
999202,17,,,,,,
999235,17,,,,,,
1261599,17,,,,,,
999932,17,,,,,,
999940,17,,,,,,
999970,17,,,,,,
1000487,17,,,,,,
1262637,17,,,,,,
1000631,17,,,,,,
1001649,17,,,,,,
1001719,17,,,,,,
1263911,17,,,,,,
1001798,17,,,,,,
1002031,17,,,,,,
1002037,17,,,,,,
1002170,17,,,,,,
1002235,17,,,,,,
1002267,17,,,,,,
1002307,17,,,,,,
1264580,17,,,,,,
1002745,17,,,,,,
1002907,17,,,,,,
1003175,17,,,,,,
1041043,17,,,,,,
1003389,17,,,,,,
1003658,17,,,,,,
1003804,17,,,,,,
1003808,17,,,,,,
1004416,17,,,,,,
1004486,17,,,,,,
1004543,17,,,,,,
1039361,17,,,,,,
1004721,17,,,,,,
1004735,17,,,,,,
1004861,17,,,,,,
1004963,17,,,,,,
1005143,17,,,,,,
1005144,17,,,,,,
1259809,17,,,,,,
1267433,17,,,,,,
1005379,17,,,,,,
1267722,17,,,,,,
1005798,17,,,,,,
1021879,17,,,,,,
1006022,17,,,,,,
1006110,17,,,,,,
1006118,17,,,,,,
1006375,17,,,,,,
1006386,17,,,,,,
1006439,17,,,,,,
1006724,17,,,,,,
1006874,17,,,,,,
1006894,17,,,,,,
1007384,17,,,,,,
1008040,17,,,,,,
1008080,17,,,,,,
1270497,17,,,,,,
1270657,17,,,,,,
1008549,17,,,,,,
1008555,17,,,,,,
1270701,17,,,,,,
1270725,17,,,,,,
1270823,17,,,,,,
1008771,17,,,,,,
1271146,17,,,,,,
1009112,17,,,,,,
1009219,17,,,,,,
1009298,17,,,,,,
1009305,17,,,,,,
1009452,17,,,,,,
1009482,17,,,,,,
1271698,17,,,,,,
1009566,17,,,,,,
1271712,17,,,,,,
1020246,17,,,,,,
1009712,17,,,,,,
1272038,17,,,,,,
1272423,17,,,,,,
1010291,17,,,,,,
1010381,17,,,,,,
1010385,17,,,,,,
1010590,17,,,,,,
1010696,17,,,,,,
1020444,17,,,,,,
1273078,17,,,,,,
1273199,17,,,,,,
1011199,17,,,,,,
1011244,17,,,,,,
1012197,17,,,,,,
1274571,17,,,,,,
1012838,17,,,,,,
1275045,17,,,,,,
1275077,17,,,,,,
1275118,17,,,,,,
1013504,17,,,,,,
1013602,17,,,,,,
1013640,17,,,,,,
1013642,17,,,,,,
1013690,17,,,,,,
1013841,17,,,,,,
1013904,17,,,,,,
1014126,17,,,,,,
1014266,17,,,,,,
1014303,17,,,,,,
1392409,17,,,,,,
1014794,17,,,,,,
1014809,17,,,,,,
1021129,17,,,,,,
1015327,17,,,,,,
1015393,17,,,,,,
1016051,17,,,,,,
1021363,17,,,,,,
1016657,17,,,,,,
1016775,17,,,,,,
1016843,17,,,,,,
1279309,17,,,,,,
1017467,17,,,,,,
1018184,17,,,,,,
1280424,17,,,,,,
1018459,17,,,,,,
1018849,17,,,,,,
1018875,17,,,,,,
1019069,17,,,,,,
1019117,17,,,,,,
1019146,17,,,,,,
998496,17,,,,,,
1019191,17,,,,,,
1021835,17,,,,,,
1019222,17,,,,,,
1019228,17,,,,,,
1019229,17,,,,,,
1019273,17,,,,,,
1019274,17,,,,,,
1019403,17,,,,,,
1019412,17,,,,,,
1019414,17,,,,,,
1019421,17,,,,,,
1019451,17,,,,,,
1019484,17,,,,,,
1019505,17,,,,,,
1019529,17,,,,,,
1019532,17,,,,,,
1019549,17,,,,,,
1019602,17,,,,,,
1019605,17,,,,,,
1019630,17,,,,,,
1019639,17,,,,,,
1019644,17,,,,,,
1019647,17,,,,,,
1019650,17,,,,,,
1019653,17,,,,,,
1019667,17,,,,,,
1019668,17,,,,,,
1019736,17,,,,,,
1019743,17,,,,,,
1019758,17,,,,,,
1019767,17,,,,,,
1019793,17,,,,,,
1019813,17,,,,,,
1019814,17,,,,,,
1019833,17,,,,,,
1019892,17,,,,,,
1019925,17,,,,,,
1019936,17,,,,,,
1019959,17,,,,,,
1020010,17,,,,,,
1020013,17,,,,,,
1020028,17,,,,,,
1021980,17,,,,,,
1020079,17,,,,,,
1021991,17,,,,,,
1020144,17,,,,,,
1020145,17,,,,,,
1020149,17,,,,,,
1021994,17,,,,,,
1020235,17,,,,,,
1020238,17,,,,,,
1020245,17,,,,,,
1020248,17,,,,,,
1020255,17,,,,,,
1020256,17,,,,,,
1020258,17,,,,,,
1020260,17,,,,,,
1020278,17,,,,,,
1020279,17,,,,,,
1020284,17,,,,,,
1020299,17,,,,,,
1020358,17,,,,,,
1020393,17,,,,,,
1020394,17,,,,,,
1020418,17,,,,,,
1020426,17,,,,,,
1020439,17,,,,,,
1020491,17,,,,,,
1020507,17,,,,,,
1020511,17,,,,,,
1020537,17,,,,,,
1020565,17,,,,,,
1020597,17,,,,,,
1020604,17,,,,,,
1020609,17,,,,,,
1020627,17,,,,,,
1020639,17,,,,,,
1020682,17,,,,,,
1020684,17,,,,,,
1020698,17,,,,,,
1020745,17,,,,,,
1020753,17,,,,,,
1020770,17,,,,,,
1020771,17,,,,,,
1020891,17,,,,,,
1020897,17,,,,,,
1020906,17,,,,,,
1022119,17,,,,,,
1021008,17,,,,,,
1021010,17,,,,,,
1021015,17,,,,,,
1021028,17,,,,,,
1021052,17,,,,,,
1021109,17,,,,,,
1021121,17,,,,,,
1021142,17,,,,,,
1021144,17,,,,,,
1021161,17,,,,,,
1021164,17,,,,,,
1021170,17,,,,,,
1021172,17,,,,,,
1021199,17,,,,,,
1021231,17,,,,,,
1021261,17,,,,,,
1021264,17,,,,,,
1021282,17,,,,,,
1021300,17,,,,,,
1021301,17,,,,,,
1021308,17,,,,,,
1021320,17,,,,,,
1021326,17,,,,,,
1021330,17,,,,,,
1021340,17,,,,,,
1283519,17,,,,,,
1283544,17,,,,,,
1021416,17,,,,,,
1021680,17,,,,,,
1021684,17,,,,,,
1021685,17,,,,,,
1021725,17,,,,,,
1021727,17,,,,,,
1021745,17,,,,,,
1021747,17,,,,,,
1021811,17,,,,,,
1021875,17,,,,,,
1021891,17,,,,,,
1021910,17,,,,,,
1021936,17,,,,,,
1415228,17,,,,,,
1022040,17,,,,,,
1284692,17,,,,,,
1416404,17,,,,,,
1023444,17,,,,,,
1023453,17,,,,,,
1023461,17,,,,,,
1023518,17,,,,,,
1023543,17,,,,,,
1023559,17,,,,,,
1023589,17,,,,,,
1023592,17,,,,,,
1023601,17,,,,,,
1023663,17,,,,,,
1023693,17,,,,,,
1306573,17,,,,,,
1023718,17,,,,,,
1023745,17,,,,,,
1023774,17,,,,,,
1023968,17,,,,,,
1024017,17,,,,,,
1024110,17,,,,,,
1024123,17,,,,,,
1024133,17,,,,,,
1024202,17,,,,,,
1024250,17,,,,,,
1024278,17,,,,,,
1024319,17,,,,,,
1024354,17,,,,,,
1033587,17,,,,,,
1024495,17,,,,,,
1024499,17,,,,,,
1024515,17,,,,,,
1024546,17,,,,,,
1024580,17,,,,,,
1024640,17,,,,,,
1024760,17,,,,,,
1024805,17,,,,,,
1024870,17,,,,,,
1024927,17,,,,,,
1025398,17,,,,,,
1025456,17,,,,,,
1025525,17,,,,,,
1025592,17,,,,,,
1025650,17,,,,,,
1025724,17,,,,,,
1025886,17,,,,,,
1025891,17,,,,,,
1025938,17,,,,,,
1025989,17,,,,,,
1026015,17,,,,,,
1026047,17,,,,,,
1026135,17,,,,,,
1026218,17,,,,,,
1026265,17,,,,,,
1026309,17,,,,,,
1026367,17,,,,,,
1026369,17,,,,,,
1026373,17,,,,,,
1026478,17,,,,,,
1026507,17,,,,,,
1026569,17,,,,,,
1026592,17,,,,,,
1026750,17,,,,,,
1026826,17,,,,,,
1026849,17,,,,,,
1026891,17,,,,,,
1026922,17,,,,,,
1026967,17,,,,,,
1027148,17,,,,,,
1027165,17,,,,,,
1027193,17,,,,,,
1027288,17,,,,,,
1027413,17,,,,,,
1027544,17,,,,,,
1027647,17,,,,,,
1027692,17,,,,,,
1027694,17,,,,,,
1027742,17,,,,,,
1027761,17,,,,,,
1027788,17,,,,,,
1027791,17,,,,,,
1027868,17,,,,,,
1027885,17,,,,,,
1027937,17,,,,,,
1027966,17,,,,,,
1028009,17,,,,,,
1028116,17,,,,,,
1028253,17,,,,,,
1028297,17,,,,,,
1028348,17,,,,,,
1028397,17,,,,,,
1028418,17,,,,,,
1028428,17,,,,,,
1028543,17,,,,,,
1028589,17,,,,,,
1028646,17,,,,,,
1028651,17,,,,,,
1028900,17,,,,,,
1029010,17,,,,,,
1029127,17,,,,,,
1029161,17,,,,,,
1029313,17,,,,,,
1029322,17,,,,,,
1029337,17,,,,,,
1029400,17,,,,,,
1029504,17,,,,,,
1029522,17,,,,,,
1029592,17,,,,,,
1029602,17,,,,,,
1029603,17,,,,,,
1029698,17,,,,,,
1029714,17,,,,,,
1029718,17,,,,,,
1029724,17,,,,,,
1029781,17,,,,,,
1029790,17,,,,,,
1030130,17,,,,,,
1030136,17,,,,,,
1292400,17,,,,,,
1292408,17,,,,,,
1292435,17,,,,,,
1030426,17,,,,,,
1030436,17,,,,,,
1030460,17,,,,,,
1030536,17,,,,,,
1030587,17,,,,,,
1030628,17,,,,,,
1423891,17,,,,,,
1030739,17,,,,,,
1030808,17,,,,,,
1424026,17,,,,,,
1030837,17,,,,,,
1030881,17,,,,,,
1030965,17,,,,,,
1030996,17,,,,,,
1031210,17,,,,,,
1031250,17,,,,,,
1031363,17,,,,,,
1031533,17,,,,,,
1031534,17,,,,,,
1031543,17,,,,,,
1031556,17,,,,,,
1031706,17,,,,,,
1045771,17,,,,,,
1032019,17,,,,,,
1032073,17,,,,,,
1032135,17,,,,,,
1032218,17,,,,,,
1032236,17,,,,,,
1032490,17,,,,,,
994576,17,,,,,,
994581,17,,,,,,
1032704,17,,,,,,
1032723,17,,,,,,
1032861,17,,,,,,
1033053,17,,,,,,
1007690,17,,,,,,
1033403,17,,,,,,
1033503,17,,,,,,
1033555,17,,,,,,
1033662,17,,,,,,
1033709,17,,,,,,
1033769,17,,,,,,
1033795,17,,,,,,
1033802,17,,,,,,
1033988,17,,,,,,
1034076,17,,,,,,
1034162,17,,,,,,
1034166,17,,,,,,
1034239,17,,,,,,
1034488,17,,,,,,
1030799,17,,,,,,
1034586,17,,,,,,
1034658,17,,,,,,
1034941,17,,,,,,
1035006,17,,,,,,
1035108,17,,,,,,
1035109,17,,,,,,
1035215,17,,,,,,
1035217,17,,,,,,
1035254,17,,,,,,
1035267,17,,,,,,
1035428,17,,,,,,
1035539,17,,,,,,
1035551,17,,,,,,
1035585,17,,,,,,
1035700,17,,,,,,
1035703,17,,,,,,
1035717,17,,,,,,
1035852,17,,,,,,
1035920,17,,,,,,
1036220,17,,,,,,
1036334,17,,,,,,
1036540,17,,,,,,
1036969,17,,,,,,
1037012,17,,,,,,
1037019,17,,,,,,
1037096,17,,,,,,
1037206,17,,,,,,
1037279,17,,,,,,
1037297,17,,,,,,
1037541,17,,,,,,
1037794,17,,,,,,
1037894,17,,,,,,
1037922,17,,,,,,
1037950,17,,,,,,
1037954,17,,,,,,
1037976,17,,,,,,
1037977,17,,,,,,
1037987,17,,,,,,
1038097,17,,,,,,
1038120,17,,,,,,
1038329,17,,,,,,
1038551,17,,,,,,
1038552,17,,,,,,
1038654,17,,,,,,
1038662,17,,,,,,
1038693,17,,,,,,
1038892,17,,,,,,
1038894,17,,,,,,
1039075,17,,,,,,
1039093,17,,,,,,
1039204,17,,,,,,
1039227,17,,,,,,
1039252,17,,,,,,
1039281,17,,,,,,
1039483,17,,,,,,
1039488,17,,,,,,
1039543,17,,,,,,
1039661,17,,,,,,
1039910,17,,,,,,
1039924,17,,,,,,
1039973,17,,,,,,
1039998,17,,,,,,
1040009,17,,,,,,
1040190,17,,,,,,
1040217,17,,,,,,
1040364,17,,,,,,
1040425,17,,,,,,
1040505,17,,,,,,
1040535,17,,,,,,
1040547,17,,,,,,
1040551,17,,,,,,
1040599,17,,,,,,
1007948,17,,,,,,
1040933,17,,,,,,
1040965,17,,,,,,
1040983,17,,,,,,
1041228,17,,,,,,
1041234,17,,,,,,
1041320,17,,,,,,
1041461,17,,,,,,
1041478,17,,,,,,
1041521,17,,,,,,
1041758,17,,,,,,
1041872,17,,,,,,
1041876,17,,,,,,
1041901,17,,,,,,
1041934,17,,,,,,
1041961,17,,,,,,
1029807,17,,,,,,
1042010,17,,,,,,
1042015,17,,,,,,
1042063,17,,,,,,
1042076,17,,,,,,
1042079,17,,,,,,
1042103,17,,,,,,
1042159,17,,,,,,
1042260,17,,,,,,
1042276,17,,,,,,
1042362,17,,,,,,
1042383,17,,,,,,
1042429,17,,,,,,
1042453,17,,,,,,
1042462,17,,,,,,
1042475,17,,,,,,
1042588,17,,,,,,
1042604,17,,,,,,
1042610,17,,,,,,
1042750,17,,,,,,
1042883,17,,,,,,
1042900,17,,,,,,
1042916,17,,,,,,
1042994,17,,,,,,
1043159,17,,,,,,
1043348,17,,,,,,
1043355,17,,,,,,
1043361,17,,,,,,
1043420,17,,,,,,
1043458,17,,,,,,
1043463,17,,,,,,
1043485,17,,,,,,
1043542,17,,,,,,
1043664,17,,,,,,
1043680,17,,,,,,
1043710,17,,,,,,
1043804,17,,,,,,
1043827,17,,,,,,
1044008,17,,,,,,
1044019,17,,,,,,
1044165,17,,,,,,
1044269,17,,,,,,
1044372,17,,,,,,
1256846,17,,,,,,
1044722,17,,,,,,
1044768,17,,,,,,
